names,alt_names,id,source,has_ambiguous_surname,short_fullname,short_surname,important_name
gualter oscar allara,['gualter oscar allara'],500407,azeredopapers,True,False,False,False
guglielmo marconi,['guglielmo marconi'],500408,cpdoc,False,False,False,False
guilherme arinos,['guilherme arinos'],500409,cpdoc,True,False,False,False
guilherme da silveira,['guilherme da silveira'],500410,cpdoc,True,False,False,False
guilherme figueiredo,['guilherme figueiredo'],500411,cpdoc,True,False,False,False
guilherme machado,['guilherme machado'],500412,cpdoc,True,False,False,False
guillermo rodríguez lara,"['guillermo rodríguez lara', 'guillermo rodriguez lara']",111506,frus,False,False,True,False
gunnar myrdal,['gunnar myrdal'],109607,frus,False,False,False,False
gunnar v. jarring,"['gunnar v. jarring', 'gunnar jarring']",106555,frus,False,False,False,False
gustavo afonso capanema,['gustavo afonso capanema'],500413,cpdoc,True,False,False,False
gustavo barroso,['gustavo barroso'],500414,cpdoc,True,False,False,False
gustavo capanema,['gustavo capanema'],500415,cpdoc,True,False,False,False
gustavo gutierrez,['gustavo gutierrez'],500416,cpdoc,False,False,False,False
guy mollet,['guy mollet'],109283,frus,False,False,False,False
góes calmon,"['góes calmon', 'goes calmon']",500417,cpdoc,True,False,False,False
góes monteiro,"['góes monteiro', 'goes monteiro']",500418,cpdoc,True,False,False,False
h. g. angelo,"['h. g. angelo', 'angelo']",100482,frus,True,True,False,False
h. h. kung,"['h. h. kung', 'kung']",107495,frus,False,True,True,False
h. oliveira junior,"['h. oliveira junior', 'oliveira junior']",500419,cpdoc,False,False,False,False
h. p. jeffrey,"['h. p. jeffrey', 'jeffrey']",106579,frus,False,True,False,False
h. r. malik,"['h. r. malik', 'malik']",108408,frus,False,True,False,False
h. s. owen,"['h. s. owen', 'owen']",500420,cpdoc,False,True,True,False
haakon vii,['haakon vii'],105347,frus,False,False,True,False
habib chatty,['habib chatty'],102431,frus,False,False,False,False
hafez assad,['hafez assad'],100644,frus,False,False,False,False
haile selassie,['haile selassie'],112206,frus,False,False,False,False
hamilton fish,['hamilton fish'],104298,frus,False,False,True,False
hamilton m. jordan,"['hamilton m. jordan', 'hamilton jordan']",106745,frus,False,False,False,False
hamilton shirley amerasinghe,['hamilton shirley amerasinghe'],100381,frus,False,False,False,False
hamilton xavier,['hamilton xavier'],500421,cpdoc,True,False,False,False
hans apel,['hans apel'],100506,frus,False,False,True,False
hans daniels,['hans daniels'],500422,cpdoc,False,False,False,False
hans friderichs,['hans friderichs'],104568,frus,False,False,False,False
hans g. andersen,"['hans g. andersen', 'hans andersen']",100413,frus,False,False,False,False
hans matthoefer,['hans matthoefer'],108670,frus,False,False,False,False
hans n. tuch,"['hans n. tuch', 'hans tuch']",113799,frus,False,False,True,False
hans-dietrich genscher,['hans-dietrich genscher'],104803,azeredopapers,False,False,False,False
harold brown,['harold brown'],101807,frus,False,False,False,False
harold j. laski,"['harold j. laski', 'harold laski']",107686,frus,False,False,False,False
harold lever,['harold lever'],107900,frus,False,False,False,False
harold r. aaron,"['harold r. aaron', 'harold aaron']",100002,frus,False,False,False,False
harold wilson,['harold wilson'],114668,frus,True,False,False,False
haroldo holanda,['haroldo holanda'],500423,cpdoc,True,False,False,False
haroldo valadão,"['haroldo valadão', 'haroldo valadao']",500424,cpdoc,False,False,False,False
harrison brown,['harrison brown'],101808,frus,False,False,False,False
harry s. truman,"['harry s. truman', 'harry truman']",116214,frus,False,False,False,False
harry stone,['harry stone'],500425,cpdoc,False,False,False,False
harry truman,"['harry s. truman', 'harry truman']",116214,frus and cpdoc,False,False,False,False
hassan ii,['hassan ii'],105657,frus,True,False,True,False
hector gros espiell,['hector gros espiell'],115557,frus,False,False,True,False
hector hurtado,['hector hurtado'],106312,frus,False,False,False,False
heinrich lübke,"['heinrich lübke', 'heinrich lubke']",108168,frus,False,False,False,False
heitor de aquino ferreira,['heitor de aquino ferreira'],500426,cpdoc,True,False,False,False
heitor furtado,['heitor furtado'],500427,cpdoc,True,False,False,False
heitor lira,['heitor lira'],500428,cpdoc,False,False,True,False
heleno cláudio fragoso,"['heleno cláudio fragoso', 'heleno claudio fragoso']",500429,cpdoc,True,False,False,False
helio bittencourt,['helio bittencourt'],500430,cpdoc,True,False,False,False
helmut kohl,['helmut kohl'],107324,frus,False,False,True,False
helmut schmidt,['helmut schmidt'],112066,frus and cpdoc,False,False,False,False
helvi sipila,['helvi sipila'],112530,frus,False,False,False,False
henri froment-meurice,['henri froment-meurice'],104594,frus,False,False,False,False
henrique cardoso,['henrique cardoso'],102183,frus,False,False,False,False
henrique de la rocque,['henrique de la rocque'],500431,cpdoc,True,False,True,False
henrique dodsworth,['henrique dodsworth'],500432,cpdoc,False,False,False,False
henrique fleiuss,['henrique fleiuss'],500433,cpdoc,False,False,False,False
henrique rodrigues valle,['henrique rodrigues valle'],113942,frus,True,False,False,False
henrique teixeira lott,['henrique teixeira lott'],500434,cpdoc,True,False,True,False
henry a. kissinger,"['henry a. kissinger', 'henry kissinger']",107252,frus,False,False,False,False
henry a. wallace,"['henry a. wallace', 'henry wallace']",114215,frus,False,False,False,False
henry c. wallich,"['henry c. wallich', 'henry wallich']",114225,frus,False,False,False,False
henry clay,['henry clay'],102638,frus,False,False,True,False
henry j. hyde,"['henry j. hyde', 'henry hyde']",106341,frus,False,False,True,False
henry kissinger,"['henry a. kissinger', 'henry kissinger']",107252,frus and cpdoc,False,False,False,False
henry l. bellmon,"['henry l. bellmon', 'henry bellmon']",101130,frus,False,False,False,False
henry maksoud,['henry maksoud'],500435,cpdoc,False,False,False,False
henry s. reuss,"['henry s. reuss', 'henry reuss']",111299,frus,False,False,False,False
herbert h. lehman,"['herbert h. lehman', 'herbert lehman']",107806,frus,False,False,False,False
herbert levy,['herbert levy'],500436,cpdoc,False,False,True,False
herberto sales,['herberto sales'],500437,cpdoc,True,False,False,False
herculano de freitas,['herculano de freitas'],500438,cpdoc,True,False,False,False
hermano de deus nobre alves ,['hermano de deus nobre alves '],500439,cpdoc,True,False,True,False
hermes da fonseca,['hermes da fonseca'],500440,cpdoc,True,False,False,False
hermínia de souza e silva collor,"['hermínia de souza e silva collor', 'herminia de souza e silva collor']",500441,cpdoc,True,False,True,False
hernan santa cruz,"['hernán santa cruz', 'hernan santa cruz']",111914,frus and cpdoc,False,False,True,False
hernán santa cruz,"['hernán santa cruz', 'hernan santa cruz']",111914,frus,False,False,True,False
hernán siles zuazo,"['hernán siles zuazo', 'hernan siles zuazo']",112475,frus,False,False,False,False
hervásio guimarães de carvalho,"['hervásio guimarães de carvalho', 'hervasio guimaraes de carvalho']",500442,cpdoc,True,False,False,False
hickenlooper,['hickenlooper'],500443,cpdoc,False,True,False,False
hilda faria lima,['hilda faria lima'],500444,cpdoc,True,False,True,False
hilgard muller,['hilgard muller'],109522,frus,False,False,False,False
hipólito jesús paz,"['hipólito jesús paz', 'hipolito jesus paz']",110472,frus,False,False,True,False
hirohito,['hirohito'],105953,frus and cpdoc,False,True,False,False
hisanaga shimazu,['hisanaga shimazu'],500445,cpdoc,False,False,False,False
hisham el shawa,['hisham el shawa'],500446,cpdoc,True,False,True,False
holden a. roberto,"['holden a. roberto', 'holden roberto']",111435,frus,True,False,False,False
hollis b. chenery,"['hollis b. chenery', 'hollis chenery']",102452,frus,False,False,False,False
homero santos,['homero santos'],500447,cpdoc,True,False,False,False
honório rodrigues,"['honório rodrigues', 'honorio rodrigues']",500448,cpdoc,True,False,False,False
horacio lafer,['horacio lafer'],107556,frus,False,False,False,False
horácio de carvalho,"['horácio de carvalho', 'horacio de carvalho']",500449,cpdoc,True,False,False,False
horácio lafer,['horacio lafer'],107556,frus and cpdoc,False,False,False,False
houari boumédiene,"['houari boumédiene', 'houari boumediene']",101601,frus,False,False,False,False
huang hua,['huang hua'],106211,frus,False,False,True,False
hubert jack,['hubert jack'],115647,frus,False,False,True,False
hugo abreu,['hugo abreu'],500450,cpdoc,True,False,False,False
hugo banzer,['hugo banzer'],100843,frus and cpdoc,False,False,False,False
hugo banzer suarez,['hugo banzer suarez'],113142,frus,False,False,False,False
hugo banzer suárez,"['hugo banzer suárez', 'hugo banzer suarez', 'banzer']",113142,frus,False,True,False,True
hugo de oliveira piva,['hugo de oliveira piva'],500451,cpdoc,True,False,True,False
hugo napoleão,"['hugo napoleão', 'hugo napoleao']",500452,cpdoc,True,False,False,False
hugo pinheiro guimarães,"['hugo pinheiro guimarães', 'hugo pinheiro guimaraes']",500453,cpdoc,True,False,False,False
humberto barreto,['humberto barreto'],500454,cpdoc,True,False,False,False
humberto bastos,['humberto bastos'],500455,cpdoc,True,False,False,False
humberto de campos,['humberto de campos'],500456,cpdoc,True,False,False,False
humberto lucena,['humberto lucena'],500457,cpdoc,False,False,False,False
humberto mauro,['humberto mauro'],500458,cpdoc,True,False,False,False
humberto souto,['humberto souto'],500459,cpdoc,False,False,False,False
hushang ansary,['hushang ansary'],100489,frus,False,False,False,False
hélio beltrão,"['hélio beltrão', 'helio beltrao']",500460,cpdoc,True,False,False,False
hélio costa,"['hélio costa', 'helio costa']",500461,cpdoc,True,False,False,False
hélio coutinho,"['hélio coutinho', 'helio coutinho']",500462,cpdoc,True,False,False,False
hélio de almeida,"['hélio de almeida', 'helio de almeida']",500463,cpdoc,True,False,False,False
hélio dutra neves,"['hélio dutra neves', 'helio dutra neves']",500464,cpdoc,True,False,False,False
hélio jaguaribe,"['hélio jaguaribe', 'helio jaguaribe']",500465,cpdoc,False,False,False,False
hélio marcos penna beltrão,"['hélio marcos penna beltrão', 'helio marcos penna beltrao']",500466,cpdoc,True,False,False,False
hélio ramos,"['hélio ramos', 'helio ramos']",500467,cpdoc,True,False,False,False
hélio scarabotolo,"['hélio scarabotolo', 'helio scarabotolo']",500468,cpdoc,False,False,False,False
hélio silva,"['hélio silva', 'helio silva']",500469,cpdoc,True,False,False,False
i. c. tupper,"['i. c. tupper', 'tupper']",500470,cpdoc,False,True,False,False
i. g. patel,"['i. g. patel', 'patel']",110431,frus,False,True,False,False
i. v. smirnov,"['i. v. smirnov', 'smirnov']",112592,frus,False,True,False,False
i. vertes,"['i. vertes', 'vertes']",114051,frus,False,True,False,False
iberê gilson,"['iberê gilson', 'ibere gilson']",500471,cpdoc,True,False,False,False
ibrahim sued,['ibrahim sued'],500472,cpdoc,False,False,True,False
ichiro fujimoto,['ichiro fujimoto'],500473,cpdoc,False,False,False,False
idi amin,['idi amin'],100387,frus,True,False,True,False
idris i,['idris i'],106365,frus,True,False,True,False
igor torres carrilho,['igor torres carrilho'],500474,cpdoc,True,False,False,False
ildo meneghetti,['ildo meneghetti'],500475,cpdoc,False,False,False,False
ilmar pena marinho,['ilmar pena marinho'],500476,cpdoc,True,False,True,False
imelda romualdez marcos,['imelda romualdez marcos'],108497,frus,True,False,False,False
imperatriz nagako,['imperatriz nagako'],500477,cpdoc,False,False,False,False
in tam,['in tam'],106411,frus,False,False,True,False
indalecio lievano aguirre,['indalecio lievano aguirre'],115769,frus,False,False,False,False
indira gandhi,['indira gandhi'],104687,frus and cpdoc,False,False,False,False
inga thorsson,['inga thorsson'],116199,frus,False,False,False,False
iracema portella,['iracema portella'],500478,cpdoc,False,False,False,False
irmã dulce,"['irmã dulce', 'irma dulce']",500479,cpdoc,False,False,False,False
isabel martinez de perón,"['isabel martinez de perón', 'isabel martinez de peron']",115970,frus,False,False,False,False
ismail fahmy,['ismail fahmy'],104109,frus,False,False,False,False
israel miller,['israel miller'],109159,frus,False,False,False,False
italo a. luder,"['italo a. luder', 'italo luder']",115788,frus,False,False,False,False
italo conti,['italo conti'],500480,cpdoc,False,False,False,False
italívio coelho,"['italívio coelho', 'italivio coelho']",500481,cpdoc,True,False,False,False
itamar franco,['itamar franco'],104493,frus and cpdoc,True,False,False,False
ivan cannabrava,['ivan cannabrava'],500482,cpdoc,False,False,False,False
ivan lins,['ivan lins'],500483,cpdoc,True,False,True,False
ivano gomes,['ivano gomes'],500484,cpdoc,True,False,False,False
ivo caggiani,['ivo caggiani'],500485,cpdoc,False,False,False,False
ivo pitanguy,['ivo pitanguy'],500486,cpdoc,False,False,False,False
ivor richard,['ivor richard'],111349,frus,False,False,False,False
j. a. kamil,"['j. a. kamil', 'kamil']",106843,frus,False,True,False,False
j. a. wright,"['j. a. wright', 'wright']",500487,cpdoc,False,True,False,False
j. burke knapp,"['j. burke knapp', 'burke knapp']",500488,cpdoc,False,False,False,False
j. c. davis,"['j. c. davis', 'davis']",103190,frus,False,True,False,False
j. c. rego monteiro,"['j. c. rego monteiro', 'rego monteiro']",500489,cpdoc,True,False,False,False
j. coimbra bueno,"['j. coimbra bueno', 'coimbra bueno']",500490,cpdoc,True,False,False,False
j. davignon,"['j. davignon', 'davignon']",103181,frus,False,True,False,False
j. e. brant,"['j. e. brant', 'brant']",500491,cpdoc,False,True,False,False
j. frank da costa,"['j. frank da costa', 'frank da costa']",500492,cpdoc,True,False,False,False
j. h. russo,"['j. h. russo', 'russo']",500493,cpdoc,False,True,False,False
j. j. seabra,"['j. j. seabra', 'seabra']",500494,cpdoc,False,True,False,False
j. k. lacey,"['j. k. lacey', 'lacey']",107538,frus,False,True,False,False
j. o. davis,"['j. o. davis', 'davis']",103190,frus,False,True,False,False
j. p. ruina,"['j. p. ruina', 'ruina']",111720,frus,False,True,False,False
j. peres,"['j. peres', 'peres']",500495,cpdoc,True,True,False,False
j. r. parten,"['j. r. parten', 'parten']",110404,frus,False,True,False,False
j. r. rowland,"['j. r. rowland', 'rowland']",111684,frus,False,True,False,False
j. r. s. clarke,"['j. r. s. clarke', 'clarke']",102622,frus,False,True,False,False
j. rodrigues da costa,"['j. rodrigues da costa', 'rodrigues da costa']",500496,cpdoc,True,False,False,False
j. s. peixoto de castro,"['j. s. peixoto de castro', 'peixoto de castro']",500497,cpdoc,True,False,False,False
j. t. rankin,"['j. t. rankin', 'rankin']",116014,frus,False,True,False,False
j. v. w. shaw,"['j. v. w. shaw', 'shaw']",112318,frus,False,True,True,False
j. w. s. cumes,"['j. w. s. cumes', 'cumes']",103046,frus,False,True,False,False
jack anderson,['jack anderson'],100432,frus,False,False,False,False
jack j. valenti,"['jack j. valenti', 'jack valenti']",113929,frus,False,False,False,False
jack kubish,['jack kubish'],500498,cpdoc,False,False,False,False
jacobo arbenz guzmán,"['jacobo arbenz guzmán', 'jacobo arbenz guzman']",100530,frus,False,False,False,False
jacques de folin,['jacques de folin'],103281,frus,False,False,False,False
jacques maritain,['jacques maritain'],500499,cpdoc,False,False,False,False
jacques r. chirac,"['jacques r. chirac', 'jacques chirac']",102506,frus,False,False,False,False
jacy magalhães,"['jacy magalhães', 'jacy magalhaes']",500500,cpdoc,True,False,False,False
jaime de pinies,['jaime de pinies'],110762,frus,False,False,False,False
jaime lerner,['jaime lerner'],500501,cpdoc,False,False,False,False
james b. reston,"['james b. reston', 'james reston']",111293,frus,False,False,False,False
james c. nelson,"['james c. nelson', 'james nelson']",109709,frus,True,False,False,False
james callaghan,"['james callaghan', 'callaghan']",102105,frus and cpdoc,False,True,False,True
james clement dunn,['james clement dunn'],103724,frus and cpdoc,False,False,True,False
james harold wilson,['james harold wilson'],114676,frus,True,False,False,False
james johnson,['james johnson'],106656,frus,False,False,False,False
james keogh,['james keogh'],107043,frus,False,False,False,False
james madison,['james madison'],108321,frus,False,False,False,False
james p. covey,"['james p. covey', 'james covey']",102926,frus,False,False,False,False
james r. keith,"['james r. keith', 'james keith']",106980,frus,False,False,False,False
james r. schlesinger,"['james r. schlesinger', 'james schlesinger']",112054,frus,False,False,False,False
james robinson,['james robinson'],111468,frus,False,False,False,False
james t. hackett,"['james t. hackett', 'james hackett']",105360,frus,False,False,False,False
jamshid amouzegar,['jamshid amouzegar'],100398,frus,False,False,False,False
jan h. kalicki,"['jan h. kalicki', 'jan kalicki']",106832,frus,False,False,False,False
janet jagan,['janet jagan'],106514,frus,False,False,False,False
jarbas passarinho,['jarbas passarinho'],500502,cpdoc,False,False,False,False
jarbas vasconcelos,['jarbas vasconcelos'],500503,cpdoc,True,False,False,False
javier murillo de la rocha,['javier murillo de la rocha'],500504,cpdoc,True,False,True,False
jean chretien,['jean chretien'],102538,frus,False,False,False,False
jean chrétien,['jean chretien'],102538,frus and cpdoc,False,False,False,False
jean coradin,['jean coradin'],102844,frus,False,False,False,False
